date,close,high,low,open,volume,RSI,daily_return,SMA_10,SMA_50,volatilidad_10d,target_direction,VIX,fecha,volumen_noticias,sentimiento_promedio,puntuacion_positiva,puntuacion_negativa,polaridad_promedio,volatilidad_sentimiento,uso_primera_persona,day_of_week,month,quarter,year,day_of_month,week_of_year,month_sin,month_cos,day_sin,day_cos,sentiment_volume_interaction,vix_rsi_interaction
2021-10-12,138.14378356933594,139.84239816609858,137.68496264197734,139.82286975119803,73035900,38.53054649097444,-0.0091028789828995,138.5967575073242,143.76814880371094,0.0116103042716484,0,19.850000381469727,2021-10-12,147.0,-0.114,2.756,2.871,5.627,3.139,21.873,1,10,4,2021,12,41,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-8326092.600000001,7.648313625440796
2021-10-13,137.55809020996094,138.03642474342516,135.88876048394778,137.88024208325538,78762700,34.0345727057054,-0.0042397373536612,138.4093215942383,143.64652282714843,0.0114158600016919,1,18.63999938964844,2021-10-13,258.0,-0.505,2.732,3.238,5.97,2.645,21.518,2,10,4,2021,13,41,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-39775163.5,6.344044144612942
2021-10-14,140.34027099609375,140.45742659800283,138.14379338196727,138.7295267040612,69907100,42.58207163362472,0.0202254973290647,138.62994384765625,143.58853271484375,0.0128427243453322,1,16.860000610351562,2021-10-14,265.0,0.961,3.43,2.469,5.899,3.107,22.104,3,10,4,2021,14,41,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,67180723.1,7.179337537329468
2021-10-15,141.39459228515625,141.45316264244676,140.0962280805495,140.35005282323274,67940300,48.7279000539531,0.0075126069059097,138.84373321533204,143.5494842529297,0.0128097632974431,1,16.299999237060547,2021-10-15,286.0,0.342,2.783,2.441,5.224,2.868,20.872,4,10,4,2021,15,41,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,23235582.6,7.942647337029981
2021-10-18,143.0639190673828,143.34701408719482,139.7545598847163,140.03765490452832,85589200,62.15919749976448,0.0118061571892365,139.56710968017578,143.55748931884764,0.0091998038991954,1,16.309999465942383,2021-10-18,401.0,0.148,2.55,2.401,4.951,2.534,20.629,0,10,4,2021,18,42,-0.8660254037844386,0.5000000000000001,0.0,1.0,12667201.6,10.138164780245658
2021-10-19,145.22137451171875,145.62162523479623,143.06395310397025,143.5130025382052,76378900,64.55563424970669,0.0150803602920996,140.3139190673828,143.60961975097655,0.0093031585747104,1,15.699999809265137,2021-10-19,222.0,1.395,3.205,1.81,5.015,2.131,21.475,1,10,4,2021,19,42,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,106548565.5,10.13523445407385
2021-10-20,145.70944213867188,146.18779152686344,144.59656071553547,145.16276563549152,58418800,69.85667672710663,0.0033608525507637,141.02264709472655,143.68107788085936,0.0093154923001921,1,15.489999771118164,2021-10-20,358.0,0.909,3.292,2.383,5.675,2.22,19.253,2,10,4,2021,20,42,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,53102689.2,10.820799065139573
2021-10-21,145.92422485351562,146.0804224119474,144.35252229936606,145.27016433537898,61421000,68.35033717925135,0.001474048021125,141.62692565917968,143.75175567626954,0.0092588502765728,0,15.010000228881836,2021-10-21,238.0,-0.27,2.655,2.925,5.58,2.657,22.173,3,10,4,2021,21,42,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-16583670.000000002,10.259385767047135
2021-10-22,145.15301513671875,146.6075619891813,145.1042015405824,146.12922747617256,58883400,80.05052169353911,-0.0052850012913965,142.19215545654296,143.74785095214844,0.0095062943902988,0,15.43000030517578,2021-10-22,263.0,-0.541,2.585,3.126,5.712,3.046,22.413,4,10,4,2021,22,42,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-31855919.400000002,12.351795741607889
2021-10-25,145.10418701171875,145.8168177773373,144.10844635434742,145.14322894722775,50720600,76.95072161511101,-0.0003363907043474,142.76128997802735,143.73886932373046,0.009490780773349,1,15.239999771118164,2021-10-25,200.0,-0.473,2.769,3.242,6.01,3.943,21.147,0,10,4,2021,25,43,-0.8660254037844386,0.5000000000000001,0.0,1.0,-23990843.799999997,11.727289798016693
2021-10-26,145.76803588867188,147.2518679421637,145.46539754636262,145.77779264971988,60893400,76.59890358300713,0.0045749808508248,143.52371520996093,143.70372650146484,0.0082949485530404,0,15.979999542236328,2021-10-26,307.0,0.636,3.07,2.434,5.504,2.416,21.434,1,10,4,2021,26,43,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,38728202.4,12.240504441922585
2021-10-27,145.30921936035156,146.16827612937263,144.9577823061733,145.80708231384622,56094900,71.48392910421168,-0.0031475798210708,144.298828125,143.67756469726564,0.0081597588262469,1,16.979999542236328,2021-10-27,365.0,0.138,2.886,2.748,5.634,2.853,20.315,2,10,4,2021,27,43,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7741096.2,12.137970834667685
2021-10-28,148.94073486328125,149.5264533730465,146.15852353048365,146.25615073002083,100077900,79.71740030569494,0.0249916386511162,145.15887451171875,143.79881042480469,0.0091881201097965,0,16.530000686645508,2021-10-28,277.0,0.609,2.986,2.377,5.364,2.836,21.478,3,10,4,2021,28,43,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,60947441.1,13.177286817907321
2021-10-29,146.23660278320312,146.37327190681347,142.92724374395107,143.7179733088264,124953200,68.44335786387938,-0.0181557589504333,145.64307556152343,143.85933563232422,0.0119037004872838,0,16.260000228881836,2021-10-29,325.0,0.23,2.92,2.69,5.61,2.426,22.291,4,10,4,2021,29,43,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,28739236.0,11.128890145321202
2021-11-01,145.41659545898438,146.1389830509936,144.28418557941234,145.44588063726485,74588300,70.1460855480892,-0.0056074013524125,145.8783432006836,143.87436950683593,0.0118166298012946,1,16.40999984741211,2021-11-01,193.0,-1.489,2.788,4.277,7.066,5.865,20.948,0,11,4,2021,1,44,-0.5000000000000004,0.8660254037844384,0.0,1.0,-111061978.7,11.510972531407006
2021-11-02,146.4513702392578,147.96450225059075,145.11394928812004,145.12372094423125,69122000,74.03684359864332,0.0071159332056105,146.0013427734375,143.88042144775392,0.0110582784199668,1,16.030000686645508,2021-11-02,210.0,0.69,3.058,2.367,5.425,3.457,21.862,1,11,4,2021,2,44,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,47694180.0,11.868106537233183
2021-11-03,147.88641357421875,148.35499132920407,146.25614074482093,146.81257403590004,54511500,71.99768344302284,0.0097987702854298,146.2190399169922,143.9169320678711,0.0113996892433039,0,15.100000381469728,2021-11-03,165.0,0.694,3.163,2.469,5.632,3.789,22.85,2,11,4,2021,3,44,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,37830981.0,10.871650474545815
2021-11-04,147.36903381347656,148.80405236999567,147.05663868837075,147.9742807485948,60394600,67.97885559003501,-0.0034984942040164,146.36352081298827,143.96769592285156,0.0115109069120175,1,15.4399995803833,2021-11-04,201.0,0.365,2.823,2.458,5.282,3.079,21.344,3,11,4,2021,4,44,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,22044029.0,10.495935017850774
2021-11-05,147.8969268798828,148.79635114627666,146.7042085245969,148.49328605752575,65463900,65.61679065327664,0.0035821166275298,146.63791198730468,144.0450277709961,0.01130886099166,0,16.479999542236328,2021-11-05,297.0,0.962,3.135,2.172,5.307,2.502,21.548,4,11,4,2021,5,44,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,62976271.8,10.81364679929016
2021-11-08,147.0757598876953,148.18049482600526,146.8020226332124,148.02406927556885,55020900,56.55840770717735,-0.0055522924614547,146.83506927490234,144.08523956298828,0.0115429595026898,1,17.219999313354492,2021-11-08,180.0,0.56,2.643,2.083,4.726,2.551,22.703,0,11,4,2021,8,45,-0.5000000000000004,0.8660254037844384,0.0,1.0,30811704.000000004,9.739357418820173
2021-11-09,147.43743896484375,148.0435691533501,146.70421118808,146.84107977637362,56787900,56.16653779554142,0.0024591345128837,147.00200958251952,144.0444351196289,0.0114978062402521,0,17.780000686645508,2021-11-09,235.0,1.399,3.314,1.915,5.229,2.688,21.328,1,11,4,2021,9,45,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,79446272.1,9.986410805712273
2021-11-10,144.61209106445312,146.77267581374304,144.54366421842147,146.6651351263565,65187100,46.0529359708294,-0.0191630288767042,146.9322967529297,143.9723098754883,0.0131649928837355,0,18.729999542236328,2021-11-10,389.0,1.016,3.231,2.215,5.447,3.077,21.461,2,11,4,2021,10,45,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,66230093.6,8.625714696522737
2021-11-11,144.56317138671875,146.0882826457482,144.37741797894228,145.6288070022433,41000000,48.14506996295514,-0.0003382820715356,146.49454040527343,143.88593017578123,0.0097228967699733,1,17.65999984741211,2021-11-11,461.0,2.245,4.365,2.12,6.486,3.629,21.823,3,11,4,2021,11,45,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,92045000.0,8.502419281994332
2021-11-12,146.63577270507812,147.03659252052734,144.18189439318962,145.11064651980587,63804000,54.27265219945343,0.0143369939831701,146.53445739746093,143.8187451171875,0.0094982181140109,1,16.290000915527344,2021-11-12,246.0,0.533,2.711,2.178,4.889,2.771,20.601,4,11,4,2021,12,45,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,34007532.0,8.841015540171934
2021-11-15,146.6455535888672,148.48351596746593,146.08829332480207,147.00727451410145,59222800,52.54072251258014,6.670189414648142e-05,146.65735321044923,143.73906494140624,0.0092720091143998,1,16.489999771118164,2021-11-15,136.0,0.764,2.902,2.138,5.039,2.798,21.398,0,11,4,2021,15,46,-0.5000000000000004,0.8660254037844384,0.0,1.0,45246219.2,8.663965022068295
2021-11-16,147.62318420410156,148.1022316953491,146.00030323462437,146.58689139053743,59256200,56.50433284780732,0.0066666229647525,146.7745346069336,143.63227447509766,0.0092394685411033,1,16.3700008392334,2021-11-16,291.0,-0.312,2.715,3.027,5.743,3.124,21.889,1,11,4,2021,16,46,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-18487934.4,9.249759761389292
2021-11-17,150.05755615234375,151.53378312081145,147.61346287620162,147.62323387898405,88807000,53.36579937275244,0.0164904446504585,146.99164886474608,143.60501983642578,0.010157454283867,1,17.110000610351562,2021-11-17,417.0,0.567,2.865,2.298,5.164,2.761,22.586,2,11,4,2021,17,46,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,50353568.99999999,9.130888598396933
2021-11-18,154.33956909179688,155.12168178008048,149.627365877677,150.2726099643279,137827700,72.29935718376953,0.0285358035226555,147.68870239257814,143.6837109375,0.0130451148419307,1,17.59000015258789,2021-11-18,228.0,1.056,3.071,2.014,5.085,2.288,22.992,3,11,4,2021,18,46,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,145546051.20000002,12.717457038945124
2021-11-19,156.9595947265625,157.41908522622177,153.0294905259347,154.12443899275476,117305600,78.90283525794246,0.0169757221053747,148.5949691772461,143.91437561035156,0.0135927040337428,1,17.90999984741211,2021-11-19,198.0,0.755,3.26,2.505,5.765,3.103,22.384,4,11,4,2021,19,46,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,88565728.0,14.131497674301322
2021-11-22,157.4191436767578,161.99447854129045,157.3995867561447,158.06437288139423,117467900,78.27707428837593,0.0029278168753932,149.62930755615236,144.14290740966797,0.0130419649831349,1,19.170000076293945,2021-11-22,420.0,4.23,5.38,1.149,6.529,3.046,22.843,0,11,4,2021,22,47,-0.5000000000000004,0.8660254037844384,0.0,1.0,496889217.00000006,15.005715200802333
2021-11-23,157.8004150390625,158.18169292863084,155.502961782972,157.51689191338718,96041900,77.02890242664569,0.0024220139520487,150.6656051635742,144.40698516845703,0.0130433732780442,1,19.3799991607666,2021-11-23,252.0,1.466,3.606,2.14,5.745,3.56,20.394,1,11,4,2021,23,47,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,140797425.4,14.928200643831659
2021-11-24,158.31858825683594,158.5141127351861,156.07001946190547,157.15519747194452,69463600,79.85087665292798,0.0032837253162176,152.0362548828125,144.6636587524414,0.0095156717833607,0,18.57999992370605,2021-11-24,218.0,0.119,2.76,2.641,5.401,3.046,21.237,2,11,4,2021,24,47,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,8266168.399999999,14.83629282119263
2021-11-26,153.3032684326172,156.8618668141861,152.8633347292546,156.001556326016,76959800,61.841547652946495,-0.0316786542846284,152.91026458740234,144.82471130371093,0.0159611736640643,1,28.6200008392334,2021-11-26,182.0,0.474,2.733,2.26,4.993,2.863,22.443,4,11,4,2021,26,47,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,36478945.199999996,17.699051457268208
2021-11-29,156.6565399169922,157.5852919747901,155.23895449884512,155.80598568259293,88748200,68.88958417318997,0.021873450701078,153.91234130859374,145.10613037109374,0.0165649286424987,1,22.959999084472656,2021-11-29,166.0,-0.034,2.753,2.786,5.539,3.409,20.679,0,11,4,2021,29,48,-0.5000000000000004,0.8660254037844384,0.0,1.0,-3017438.8000000003,15.817047895461437
2021-11-30,161.6033935546875,161.81847488073362,156.3437019010155,156.41214364910118,174048100,73.65318647183875,0.031577702662886,155.4081253051758,145.54740234375,0.0180789154568118,0,27.190000534057617,2021-11-30,104.0,1.545,3.39,1.845,5.235,3.019,21.303,1,11,4,2021,30,48,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,268904314.5,20.02630179504341
2021-12-01,161.08529663085938,166.49162952296948,160.85065831650064,163.7346852701077,152052500,79.8018634377091,-0.0032059779960795,156.75433654785155,145.96874481201172,0.0185392591214886,0,31.1200008392334,2021-12-01,156.0,0.709,2.868,2.159,5.027,2.51,21.969,2,12,4,2021,1,48,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,107805222.5,24.834340571538963
2021-12-02,160.09786987304688,160.52803264766237,154.27116024660182,155.19014164372396,136739200,77.1810066521357,-0.0061298379086408,157.75836791992188,146.32309020996092,0.0188896347019523,0,27.950000762939453,2021-12-02,494.0,2.61,4.454,1.844,6.297,3.129,24.045,3,12,4,2021,2,48,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,356889312.0,21.572091948116277
2021-12-03,158.2207794189453,161.27101721338744,156.14819360952984,160.35203598315746,118023100,70.40988317547227,-0.0117246435295488,158.14648895263673,146.62076049804688,0.0179770589627091,1,30.670000076293945,2021-12-03,256.0,-0.519,2.871,3.39,6.261,3.557,22.291,4,12,4,2021,3,48,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-61253988.9,21.594711223635823
2021-12-06,161.6230010986328,164.12575013017414,160.60624998109355,160.61602098349957,107497000,73.56922358780884,0.0215030016422743,158.61282958984376,146.98471771240236,0.018429726471683,1,27.18000030517578,2021-12-06,206.0,1.335,3.236,1.901,5.138,2.37,22.033,0,12,4,2021,6,49,-2.4492935982947064e-16,1.0,0.0,1.0,143508495.0,19.996115195681895
2021-12-07,167.3518829345703,167.74294665807955,164.57539762665544,165.29885432698077,120405400,77.00743710296389,0.0354459563118827,159.606103515625,147.49351654052734,0.0210775455292017,1,21.88999938964844,2021-12-07,227.0,0.401,2.715,2.313,5.028,2.544,21.406,1,12,4,2021,7,49,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,48282565.400000006,16.856927511822704
2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900,77.84362555414386,0.0227832538702956,160.94253234863282,148.14612396240236,0.0216334970708099,0,19.89999961853028,2021-12-08,235.0,1.087,3.513,2.425,5.938,3.602,21.682,2,12,4,2021,8,49,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,127177804.3,15.490881188324767
2021-12-09,170.6562957763672,172.79732298545696,170.0306087537727,170.9984746601922,108923700,73.9042028340796,-0.0029702829074343,162.17630310058593,148.77060089111328,0.0218858892069243,1,21.57999992370605,2021-12-09,253.0,-1.074,2.878,3.952,6.83,4.544,21.468,3,12,4,2021,9,49,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-116984053.80000001,15.948526915209943
2021-12-10,175.43698120117188,175.61296364291238,170.78343380069845,171.29180928871014,115402700,75.45790995775985,0.0280135309573894,164.3896743774414,149.51665954589845,0.0176726917472828,0,18.690000534057617,2021-12-10,222.0,-0.253,3.165,3.418,6.583,4.276,21.446,4,12,4,2021,10,49,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-29196883.1,14.103083774094031
2021-12-13,171.80992126464844,178.0570207166816,171.60461094345368,177.06959785970832,153237000,68.23575771919323,-0.0206744319908487,165.90501251220704,150.16772399902345,0.0204017816407113,0,20.309999465942383,2021-12-13,222.0,-2.128,2.358,4.486,6.844,4.486,21.147,0,12,4,2021,13,50,-2.4492935982947064e-16,1.0,0.0,1.0,-326088336.0,13.858682028349882
2021-12-14,170.43145751953125,173.76520322122326,168.35887188331523,171.3308817563336,139380400,65.61131302890266,-0.0080231905990683,166.7878189086914,150.85975006103516,0.019453320382778,1,21.88999938964844,2021-12-14,482.0,-0.684,2.471,3.155,5.626,2.553,22.7,1,12,4,2021,14,50,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-95336193.60000001,14.36231602156712
2021-12-15,175.29034423828125,175.4858686850592,168.45665517933287,171.19404218690133,131063300,68.94360049010174,0.0285093303165184,168.20832366943358,151.6104913330078,0.020436416262995,0,19.290000915527344,2021-12-15,222.0,-0.547,2.519,3.066,5.585,3.301,21.616,2,12,4,2021,15,50,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-71691625.10000001,13.29922116573814
2021-12-16,168.40777587890625,177.08919884301145,166.9315491019716,175.27079308478832,150185800,66.1847644067913,-0.0392638190613577,169.03931427001953,152.20620361328125,0.0252275650134977,0,20.56999969482422,2021-12-16,166.0,-0.614,2.39,3.004,5.394,2.837,21.466,3,12,4,2021,16,50,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-92214081.2,13.6142058364971
2021-12-17,167.31280517578125,169.59070130648584,165.8952344280195,166.12985777423478,195432700,61.99910037115704,-0.0065019010993432,169.94851684570312,152.75483093261718,0.0248863274166127,0,21.56999969482422,2021-12-17,134.0,0.15,2.897,2.747,5.644,3.608,21.276,4,12,4,2021,17,50,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,29314905.0,13.373205760852336
2021-12-20,165.953857421875,166.76529780791768,163.71507557030543,164.51673004048735,107499100,55.32929189009747,-0.0081221981334812,170.38160247802733,153.28389373779297,0.0245816300734282,1,22.8700008392334,2021-12-20,120.0,0.42,3.598,3.178,6.776,4.245,21.628,0,12,4,2021,20,51,-2.4492935982947064e-16,1.0,0.0,1.0,45149622.0,12.653809519607188
2021-12-21,169.1214599609375,169.3267554134747,165.33799395674112,167.72343104614094,91185900,59.24418747520703,0.0190872486380961,170.55856018066407,153.8780661010742,0.0226445429280384,1,21.01000022888184,2021-12-21,205.0,-1.222,2.935,4.156,7.091,3.992,21.052,1,12,4,2021,21,51,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-111429169.8,12.447203924140183
2021-12-22,171.71214294433594,171.9272242537676,168.3001848243109,169.17028106062807,92135300,62.88490791597276,0.0153184757510773,170.6133041381836,154.54943328857422,0.0219700567654266,1,18.6299991607666,2021-12-22,168.0,0.901,2.985,2.084,5.069,2.905,21.367,2,12,4,2021,22,51,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,83013905.3,11.715457816994576
2021-12-23,172.3378448486328,172.89510508509778,171.35043687369296,171.91746810959268,68356600,66.10878763080458,0.0036439001550385,170.78145904541014,155.24502838134765,0.021952281451675,1,17.959999084472656,2021-12-23,151.0,-0.138,2.406,2.545,4.951,2.413,21.457,3,12,4,2021,23,51,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-9433210.8,11.873137653248476
2021-12-27,176.2972869873047,176.38527073958,173.11019564746687,173.12973764737882,74919600,66.53436115107519,0.0229748848382636,170.86748962402345,155.96416870117187,0.0213170567185473,0,17.68000030517578,2021-12-27,194.0,-0.494,2.49,2.984,5.474,2.72,20.083,0,12,4,2021,27,52,-2.4492935982947064e-16,1.0,0.0,1.0,-37010282.4,11.76327525455685
2021-12-28,175.28054809570312,177.2749361221624,174.5375492742612,176.1311025117923,79144300,59.99504492079375,-0.0057671839934484,171.2145523071289,156.6418878173828,0.0201456966188856,1,17.540000915527344,2021-12-28,299.0,-1.599,2.08,3.68,5.76,3.655,19.907,1,12,4,2021,28,52,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-126551735.7,10.523131428378266
2021-12-29,175.36856079101562,176.5906072567406,174.15628532669507,175.31967594887476,62348900,55.848735842231214,0.0005021247153131,171.70826263427733,157.28798065185546,0.0198438044808639,0,16.950000762939453,2021-12-29,718.0,-4.579,1.872,6.451,8.322,2.875,20.169,2,12,4,2021,29,52,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-285495613.09999996,9.466361151350231
2021-12-30,174.21495056152344,176.53196092937984,174.10740987004013,175.4565540145469,59773000,54.86375967246264,-0.006578204350248,171.60072326660156,157.86785217285157,0.0178405419871772,0,17.329999923706055,2021-12-30,506.0,-4.343,2.605,6.949,9.554,2.877,21.285,3,12,4,2021,30,52,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,-259594139.0,9.507889509380048
2021-12-31,173.59902954101562,175.2218958133562,173.29594950484335,174.1073900997929,64062300,47.16528302455161,-0.0035354085198922,172.1198486328125,158.42564392089844,0.01174448582415,1,17.219999313354492,2021-12-31,121.0,-1.829,2.621,4.45,7.072,3.372,21.707,4,12,4,2021,31,52,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,-117169946.7,8.12186141296949
2022-01-03,177.9397735595703,178.7903282212262,173.73594477388767,173.85325648546953,104487900,59.25057038037947,0.0250044256009456,173.18254547119142,159.06595489501953,0.0130367090364928,0,16.600000381469727,2022-01-03,577.0,-3.373,2.192,5.565,7.757,3.388,20.836,0,1,1,2022,3,1,0.49999999999999994,0.8660254037844387,0.0,1.0,-352437686.70000005,9.83559490916598
2022-01-04,175.68133544921875,178.84888415021186,175.11430429744846,178.54581911957953,99310400,57.717624004723135,-0.0126921489511476,174.1552932739258,159.67652130126953,0.0136617233988195,0,16.90999984741211,2022-01-04,450.0,-1.431,2.072,3.503,5.575,3.059,21.468,1,1,1,2022,4,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-142113182.4,9.760050131128576
2022-01-05,171.00828552246094,176.14088047095728,170.7345483186125,175.5934060632604,94537600,43.670543189906034,-0.0265995810813298,174.34397583007814,160.19460327148437,0.0161377909962805,0,19.729999542236328,2022-01-05,185.0,-0.088,2.813,2.901,5.715,3.848,22.164,2,1,1,2022,5,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-8319308.8,8.61619797146058
2022-01-06,168.15359497070312,171.37980064842037,167.80164498917833,168.83793801323478,96904000,49.57350126326376,-0.0166932879482196,173.98812103271484,160.642314453125,0.0162068388706784,1,19.61000061035156,2022-01-06,214.0,0.629,2.998,2.37,5.368,2.939,21.373,3,1,1,2022,6,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,60952616.0,9.72136390029866
2022-01-07,168.3197479248047,170.24569386432273,167.20524242477114,169.02364770562122,86709100,51.74394175074405,0.0009881023009381,173.58631134033203,161.10252502441406,0.0161261082395281,1,18.76000022888184,2022-01-07,204.0,-0.273,2.646,2.919,5.564,3.166,22.437,4,1,1,2022,7,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-23671584.3,9.707163590872069
2022-01-10,168.33934020996094,168.64240533418686,164.40923476090865,165.29888813158135,106765600,54.33245521222061,0.0001163992068535,172.79051666259767,161.49049713134767,0.0135728097660426,1,19.39999961853028,2022-01-10,176.0,0.691,2.538,1.846,4.384,2.652,21.263,0,1,1,2022,10,2,0.49999999999999994,0.8660254037844387,0.0,1.0,73775029.6,10.540496103908934
2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300,53.757600451677575,0.0167837366812519,172.3789321899414,161.9890591430664,0.0151278874274361,1,18.40999984741211,2022-01-11,199.0,0.005,2.719,2.714,5.433,2.931,21.897,1,1,1,2022,11,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,380691.5,9.896774161126253
2022-01-12,171.60464477539062,173.21774007794218,170.91053076473975,172.18144710369126,74805200,49.78532481011377,0.002570281124498,172.0025405883789,162.51282012939453,0.0151840351477119,0,17.6200008392334,2022-01-12,156.0,0.174,2.511,2.337,4.848,2.547,22.557,2,1,1,2022,12,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,13016104.799999999,8.772174649357119
2022-01-13,168.33934020996094,172.6702655459411,167.94827640647682,171.84905393496263,84505800,42.77648524676929,-0.0190280663422809,171.41497955322265,162.9505795288086,0.0160793402704264,1,20.309999465942383,2022-01-13,243.0,0.678,2.697,2.018,4.715,2.738,21.075,3,1,1,2022,13,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,57294932.400000006,8.687903925167765
2022-01-14,169.1996307373047,169.89374460419103,167.2638988741002,167.50830810674722,80440800,35.560868523294346,0.0051104544325215,170.97503967285155,163.3768438720703,0.0162967611332008,0,19.190000534057617,2022-01-14,194.0,0.675,2.928,2.254,5.182,2.566,21.541,4,1,1,2022,14,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,54297540.0,6.824130859535712
2022-01-18,166.0027618408203,168.68147761318977,165.62148401611884,167.6745127192973,90956700,32.6635154546818,-0.0188940654453777,169.78133850097657,163.74951843261718,0.0138031534653077,0,22.790000915527344,2022-01-18,158.0,0.219,2.825,2.605,5.43,2.515,21.72,1,1,1,2022,18,3,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,19919517.3,7.444015471165398
2022-01-19,162.51260375976562,167.25414945182573,162.22909557704548,166.19829964047344,94815000,28.687162737140127,-0.0210246988806209,168.46446533203124,164.04183197021484,0.0144332230046302,0,23.850000381469727,2022-01-19,227.0,0.21,2.535,2.325,4.861,2.651,22.242,2,1,1,2022,19,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,19911150.0,6.841888422240762
2022-01-20,160.83106994628906,165.8854518373375,160.50844792121475,163.24583471657064,91420500,28.19366021404436,-0.0103470978531751,167.44674377441407,164.3169381713867,0.0128978450974037,0,25.59000015258789,2022-01-20,185.0,0.806,3.163,2.357,5.521,2.968,21.631,3,1,1,2022,20,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,73684923.0,7.2147576917940635
2022-01-21,158.77804565429688,162.6103813121943,158.67050497614542,160.74309086318223,122848900,26.932430365629727,-0.0127650975192654,166.50918884277343,164.5437503051758,0.0125936285924421,0,28.850000381469727,2022-01-21,136.0,1.162,3.21,2.047,5.257,2.967,21.973,4,1,1,2022,21,3,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,142750421.79999998,7.7700062632232445
