date,close,high,low,open,volume,RSI,daily_return,SMA_10,SMA_50,volatilidad_10d,target_direction,VIX,fecha,volumen_noticias,sentimiento_promedio,puntuacion_positiva,puntuacion_negativa,polaridad_promedio,volatilidad_sentimiento,uso_primera_persona,day_of_week,month,quarter,year,day_of_month,week_of_year,month_sin,month_cos,day_sin,day_cos,sentiment_volume_interaction,vix_rsi_interaction,Returns,Buy_Hold_Equity,predicted_signal,Strategy_Returns,Strategy_Equity,Position,Buy_Signal,Sell_Signal
2025-02-21,244.2593994140625,247.38289505871285,243.93113206298463,244.65729095432025,53197400,62.76618808874802,-0.0011390213850732,237.88010253906245,239.20946166992184,0.0136111399391659,1,18.209999084472656,2025-02-21,208.0,-0.099,2.882,2.981,5.863,3.401,21.548,4,2,1,2025,21,8,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-5266542.600000001,11.4297222763194,-0.0011390213850731579,100807.86553782332,0,-0.0,102229.62406995441,0.0,False,False
2025-02-24,245.8012542724609,247.55199828948733,243.1353323966777,243.64264638435856,51326400,80.23129403719625,0.0063123665336812,239.84173736572265,239.22181640625,0.0089222680891632,0,18.979999542236328,2025-02-24,234.0,1.193,3.355,2.163,5.518,3.206,20.735,0,2,1,2025,24,9,0.8660254037844386,0.5000000000000001,0.0,1.0,61232395.2,15.22789924099013,0.0063123665336812795,101444.20173457613,0,0.0,102229.62406995441,0.0,False,False
2025-02-25,245.7415466308593,248.68599549611235,243.62275227067275,246.69650753214344,48013300,76.58513091220472,-0.0002429102397313,241.77054595947263,239.2127066040039,0.0090608912770743,0,19.43000030517578,2025-02-25,267.0,0.208,3.047,2.84,5.887,3.184,21.335,1,2,1,2025,25,9,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9986766.4,14.88049116996065,-0.000242910239731442,101419.55989921343,0,-0.0,102229.62406995441,0.0,False,False
2025-02-26,239.0966796875,243.69239232640413,237.87314875998453,243.0458147674429,44433600,62.11630978338756,-0.0270400631657979,242.540478515625,239.09613708496093,0.0131673082964146,0,19.100000381469727,2025-02-26,223.0,0.184,3.039,2.855,5.894,3.838,21.51,2,2,1,2025,26,9,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,8175782.399999999,11.86421540558194,-0.02704006316579788,98677.16859329128,0,-0.0,102229.62406995441,0.0,False,False
2025-02-27,236.05274963378903,241.1856322165831,235.81400561415143,238.15166004001364,41153600,56.03516411443019,-0.0127309591153227,242.5832534790039,238.8894757080078,0.0129130249830874,1,21.1299991607666,2025-02-27,209.0,0.105,2.904,2.8,5.704,3.268,21.313,3,2,1,2025,27,9,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,4321128.0,11.840229707113288,-0.012730959115322737,97420.91359431428,0,-0.0,102229.62406995441,0.0,False,False
2025-02-28,240.5688934326172,240.8175794410065,228.9900734891547,235.704595715666,56833400,70.72817730727586,0.0191319262573068,242.6140884399414,238.7697583007813,0.0128233852306794,0,19.6299991607666,2025-02-28,190.0,-0.457,2.929,3.387,6.316,4.402,21.57,4,2,1,2025,28,9,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-25972863.8,13.883940611843764,0.019131926257306864,99284.76332912016,0,0.0,102229.62406995441,0.0,False,False
2025-03-03,236.77891540527344,242.74737946323825,234.8690087281554,240.519147417306,47184000,63.50858378951591,-0.0157542314522276,241.9605407714844,238.51641143798827,0.0128974837887173,0,22.780000686645508,2025-03-03,187.0,0.257,2.733,2.476,5.21,3.256,21.097,0,3,1,2025,3,10,1.0,6.123233995736766e-17,0.0,1.0,12126288.0,14.467255823330564,-0.01575423145222765,97720.60818795356,0,-0.0,102229.62406995441,0.0,False,False
2025-03-04,234.68995666503903,238.8082116075959,233.4465266012979,236.46061504010896,53798100,54.65540943456958,-0.0088224018454469,241.1110290527344,238.17279510498048,0.0130125819498074,0,23.51000022888184,2025-03-04,201.0,0.132,2.997,2.864,5.861,3.551,21.827,1,3,1,2025,4,10,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,7101349.2,12.849486883163614,-0.008822401845446914,96858.47771393796,0,-0.0,102229.62406995441,0.0,False,False
2025-03-05,234.5009613037109,235.30670153327668,228.0251680036218,234.18263593082168,47227600,48.20581766635729,-0.0008052980366682,240.20282897949212,237.93330932617187,0.0129287078751526,0,21.93000030517578,2025-03-05,216.0,-0.15,2.688,2.838,5.526,2.825,21.768,2,3,1,2025,5,10,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-7084140.0,10.571535961344637,-0.0008052980366682894,96780.47777200025,0,-0.0,102229.62406995441,0.0,False,False
2025-03-06,234.09312438964844,236.60982567864423,231.93453157387603,233.207802772317,45170400,38.61966710552539,-0.0017391694763002,239.1583480834961,237.6510879516601,0.0126786795333523,1,24.8700008392334,2025-03-06,180.0,-0.69,2.808,3.498,6.306,3.74,21.754,3,3,1,2025,6,10,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-31167576.0,9.604711533253308,-0.0017391694763002619,96612.16011915743,0,-0.0,102229.62406995441,0.0,False,False
2025-03-07,237.8134765625,240.1013758235538,233.52611679034464,233.8742832928129,46273600,40.09320153141148,0.0158926161652617,238.51375579833984,237.3498699951172,0.0142005580476333,0,23.3700008392334,2025-03-07,281.0,-1.557,2.146,3.703,5.849,2.823,23.236,4,3,1,2025,7,10,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-72047995.2,9.3697815343664,0.01589261616526172,98147.58009682801,1,0.0,102229.62406995441,1.0,True,False
2025-03-10,226.28436279296875,234.91874867921032,223.0415027897028,234.3019970725287,72071200,28.42267673707771,-0.0484796485724023,236.56206665039065,236.80256896972656,0.0198393835539088,0,27.86000061035156,2025-03-10,161.0,-0.505,2.84,3.344,6.184,3.388,22.067,0,3,1,2025,10,11,1.0,6.123233995736766e-17,0.0,1.0,-36395956.0,7.9185579124281,-0.04847964857240239,93389.41990550207,0,-0.04847964857240239,97273.56782135423,-1.0,False,True
2025-03-11,219.67926025390625,224.65298022983384,216.30707871737093,222.63365113389432,76137400,23.657130865062754,-0.0291893900998613,233.95583801269527,236.06493774414065,0.020666725020605,0,26.920000076293945,2025-03-11,186.0,-0.349,2.642,2.991,5.633,3.199,21.728,1,3,1,2025,11,11,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-26571952.6,6.368499646923852,-0.029189390099861323,90663.43969668061,0,-0.0,97273.56782135423,0.0,False,False
2025-03-12,215.83953857421875,220.58447147788527,213.7804264853068,218.9829331071368,62547500,20.26387169931125,-0.0174787627892115,231.6301239013672,235.2342169189453,0.0200518342131079,0,24.229999542236328,2025-03-12,196.0,-1.407,2.302,3.709,6.01,3.369,21.751,2,3,1,2025,12,11,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-88004332.5,4.909936019982473,-0.017478762789211566,89078.75494056835,0,-0.0,97273.56782135423,0.0,False,False
2025-03-13,208.57791137695312,215.70028194858563,207.3245394208188,214.8149604095552,61368300,17.70215657621773,-0.0336436375153231,228.8826400756836,234.3264279174805,0.0214129171103694,1,24.65999984741211,2025-03-13,183.0,-0.697,2.521,3.218,5.739,3.597,22.378,3,3,1,2025,13,11,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-42773705.1,4.365351784683945,-0.03364363751532318,86081.82159903157,1,-0.0,97273.56782135423,1.0,True,False
2025-03-14,212.36788940429688,212.8254631170957,208.47843695256688,210.13965751241795,60107600,20.92058683083904,0.018170562751941,226.0625396728516,233.5618075561524,0.0212587760628863,1,21.770000457763672,2025-03-14,166.0,0.004,2.857,2.853,5.71,3.536,21.717,4,3,1,2025,14,11,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,240430.4,4.554411848840505,0.018170562751941066,87645.97674019817,1,0.018170562751941066,99041.08328955733,0.0,False,False
2025-03-17,212.87521362304688,214.0888025037831,208.8663965620962,212.18883784213668,48073400,21.63464197612811,0.0023888932558169,223.6721694946289,232.84270751953125,0.021690139521401,0,20.51000022888184,2025-03-17,187.0,-0.083,2.791,2.874,5.665,3.558,21.475,0,3,1,2025,17,12,1.0,6.123233995736766e-17,0.0,1.0,-3990092.2,4.437265118821641,0.0023888932558169262,87855.3536229323,0,0.0023888932558169262,99277.68186547655,-1.0,False,True
2025-03-18,211.5721130371093,214.019174884069,210.3784232206469,213.0343879953175,42432400,23.832064479441087,-0.0061214293752632,221.36038513183595,232.22811126708984,0.0217283442840554,1,21.700000762939453,2025-03-18,202.0,-0.6,2.61,3.21,5.82,3.049,21.223,1,3,1,2025,18,12,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-25459440.0,5.171558173862938,-0.0061214293752633875,87317.55328049073,0,-0.0,99277.68186547655,0.0,False,False
2025-03-19,214.1086883544922,217.6101760496477,212.6265144386749,213.0940452987452,54385400,28.93429775914558,0.0119891760826624,219.32115783691407,231.673984375,0.0226918299927943,0,19.89999961853028,2025-03-19,197.0,-0.461,2.489,2.95,5.439,3.151,21.976,2,3,1,2025,19,12,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-25071669.4,5.7579251436943855,0.0119891760826627,88364.41880187782,1,0.0,99277.68186547655,1.0,True,False
2025-03-20,212.97471618652344,216.34689805154304,211.1045924362575,212.86529372925065,48862900,21.67075634380365,-0.005296245456846,217.2093170166016,231.06458618164064,0.0225961601117261,1,19.799999237060547,2025-03-20,253.0,0.105,2.868,2.763,5.631,3.619,20.939,3,3,1,2025,20,12,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,5130604.5,4.290809590738373,-0.005296245456846038,87896.41915025153,1,-0.005296245456846038,98751.88289393032,0.0,False,False
2025-03-21,217.12277221679688,217.68976839110027,210.16950634984832,210.4480334492585,94127800,29.9675327805706,0.0194767534125532,215.14024658203124,230.59359497070312,0.0230616176123781,1,19.280000686645508,2025-03-21,261.0,-0.562,1.78,2.343,4.123,3.07,18.551,4,3,1,2025,21,12,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-52899823.6,5.777740525864728,0.019476753412553283,89608.35603188741,0,0.019476753412553283,100675.24896608073,-1.0,False,True
2025-03-24,219.56982421875,220.31588216896776,217.43113083289424,219.838409330833,44299500,34.70204658581768,0.011270360897519,214.4687927246094,230.16180725097647,0.0190323640391295,1,17.479999542236328,2025-03-24,167.0,-0.167,2.986,3.153,6.139,3.769,20.934,0,3,1,2025,24,13,1.0,6.123233995736766e-17,0.0,1.0,-7398016.5,6.065917584347568,0.011270360897519094,90618.27454380017,1,0.0,100675.24896608073,1.0,True,False
2025-03-25,222.573974609375,222.92214108802088,218.92326587520165,219.6096416779903,34493600,38.583111440886576,0.0136819820360745,214.75826416015624,229.90635955810544,0.0171763956887184,0,17.149999618530273,2025-03-25,168.0,0.2,2.827,2.627,5.454,3.465,21.169,1,3,1,2025,25,13,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,6898720.0,6.617003464929159,0.013681982036074514,91858.11214824852,1,0.013681982036074514,102052.68591391199,0.0,False,False
2025-03-26,220.3656463623047,223.837308532426,219.3112201065871,222.3352353150336,34466100,37.297476958388735,-0.0099217720802533,215.21087493896485,229.65543395996093,0.016400066663289,1,18.32999992370605,2025-03-26,172.0,0.281,3.042,2.76,5.802,3.365,20.722,2,3,1,2025,26,13,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,9684974.1,6.836627498016937,-0.009921772080253355,90946.71689579125,1,-0.009921772080253355,101040.14242409647,0.0,False,False
2025-03-27,222.6734619140625,223.8074695251928,219.4007454858761,220.2263848697343,37094800,35.61434540672676,0.0104726648180157,216.62042999267572,229.4729229736328,0.0105922023523193,0,18.690000534057617,2025-03-27,184.0,-0.285,2.576,2.861,5.437,3.363,21.178,3,3,1,2025,27,13,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-10572018.0,6.656321346718356,0.010472664818015787,91899.17137813984,0,0.010472664818015787,102098.3019688686,-1.0,False,True
2025-03-28,216.7547302246093,222.63367141455515,216.53588531144595,220.5049196780845,39818600,39.864580642062094,-0.0265803191748885,217.05911407470705,229.08081970214843,0.014053616617213,1,21.64999961853028,2025-03-28,252.0,0.167,2.914,2.747,5.661,2.811,20.709,4,3,1,2025,28,13,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,6649706.2,8.630681556935139,-0.026580319174888678,89456.4620710011,0,-0.0,102098.3019688686,0.0,False,False
2025-03-31,220.9624938964844,224.43414081005065,215.09349507460487,215.8693941954849,65299300,51.43814495751473,0.019412557536875,217.8678421020508,228.9638519287109,0.0150811582655163,1,22.280000686645508,2025-03-31,182.0,-0.603,2.551,3.154,5.705,3.089,21.012,0,3,1,2025,31,14,1.0,6.123233995736766e-17,0.0,1.0,-39375477.9,11.460419049731993,0.01941255753687532,91193.04078799971,0,0.0,102098.3019688686,0.0,False,False
2025-04-01,222.0169219970703,222.5043368564036,217.749461617725,218.6546823259,36412700,57.384108774708594,0.0047719777324737,218.91232299804688,228.83379119873047,0.014669618404136,1,21.770000457763672,2025-04-01,355.0,-0.082,2.772,2.854,5.626,2.788,19.866,1,4,2,2025,1,14,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-2985841.4,12.492520742937664,0.004771977732473731,91628.21194799662,1,0.0,102098.3019688686,1.0,True,False
2025-04-02,222.71324157714844,224.00641185945875,219.8583310514353,220.15675729790527,35905900,70.04238360734463,0.0031363356171891,219.7727783203125,228.86352478027345,0.0144617765967645,0,21.51000022888184,2025-04-02,212.0,-0.431,2.8,3.231,6.03,3.588,21.029,2,4,2,2025,2,14,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-15475442.9,15.066116874254126,0.0031363356171891787,91915.58877266847,0,0.0031363356171891787,102418.51650978811,-1.0,False,True
2025-04-03,202.1220092773437,206.39941095201831,200.1922037418915,204.4596482635752,103419000,40.160463195630165,-0.0924562552005776,218.68750762939453,228.45778472900392,0.0339073663187352,0,30.020000457763672,2025-04-03,292.0,-0.58,2.579,3.159,5.738,3.214,21.917,3,4,2,2025,3,14,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-59983019.99999999,12.056171235168186,-0.09245625520057765,83417.4176401913,1,-0.0,102418.51650978811,1.0,True,False
2025-04-04,187.389892578125,198.8294493717933,186.35535024633944,192.87092693410324,125910900,30.77729781937866,-0.072887246430466,215.7142196655273,227.76078033447263,0.0388217319358405,0,45.310001373291016,2025-04-04,253.0,-0.313,2.93,3.243,6.173,3.641,21.827,4,4,2,2025,4,14,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-39410111.7,13.945194064622337,-0.07288724643046607,77337.35176405756,1,-0.07288724643046607,94953.51285789642,0.0,False,False
2025-04-07,180.5062713623047,193.12956126210943,173.70221017135344,176.26865177501736,160466300,28.38752523044721,-0.0367342182714067,211.8078643798828,226.9435925292969,0.0383269487155764,0,46.97999954223633,2025-04-07,187.0,-0.709,2.291,3.0,5.292,2.702,21.356,0,4,2,2025,7,15,0.8660254037844387,-0.4999999999999998,0.0,1.0,-113770606.7,13.33645922331632,-0.03673421827140677,74496.42460382411,1,-0.03673421827140677,91465.46979093761,0.0,False,False
2025-04-08,171.5137481689453,189.33955773730443,168.32062862424334,185.7186904058969,120859500,22.809233262811787,-0.0498183421855186,206.70184173583985,225.8058526611328,0.0376176669334224,1,52.33000183105469,2025-04-08,270.0,-0.704,2.323,3.027,5.351,2.718,21.64,1,4,2,2025,8,15,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-85085088.0,11.936072184078943,-0.049818342185518616,70785.13623131311,1,-0.049818342185518616,86908.81171873347,0.0,False,False
2025-04-09,197.80487060546875,199.55561475938035,170.98656295712524,171.0462451746259,184395900,42.67038677629018,0.1532887171856685,204.44576416015624,225.0270022583008,0.0680288199675663,0,33.619998931884766,2025-04-09,276.0,-0.291,2.664,2.955,5.618,3.088,21.24,2,4,2,2025,9,15,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-53659206.9,14.345783578419857,0.1532887171856685,81635.69896002387,0,0.1532887171856685,100230.9519792289,-1.0,False,True
2025-04-10,189.4191436767578,193.7562279640405,182.03814529024515,188.0762484334089,121880000,37.14101891623024,-0.0423939355135327,201.12033233642572,224.05857696533204,0.0684229642585079,1,40.720001220703125,2025-04-10,207.0,-0.03,3.054,3.084,6.138,3.543,21.259,3,4,2,2025,10,15,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-3656400.0,15.123823356070533,-0.042393935513532766,78174.84040271044,1,-0.0,100230.9519792289,1.0,True,False
2025-04-11,197.1085357666016,198.4912294473957,185.0820833366806,185.12188160037283,87435900,40.058145432741526,0.0405945879629023,199.155712890625,223.27911407470705,0.0703245484371391,1,37.560001373291016,2025-04-11,254.0,-0.157,2.887,3.044,5.931,3.409,21.271,4,4,2,2025,11,15,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-13727436.3,15.04583997465263,0.040594587962902384,81348.31583792412,1,0.040594587962902384,104299.78617595517,0.0,False,False
2025-04-14,201.45556640625,211.8207974391945,200.10271391024364,210.3286813853017,101352900,40.76234840815212,0.0220539948853142,197.20502014160155,222.6181903076172,0.0704409310627513,0,30.88999938964844,2025-04-14,244.0,-0.343,2.44,2.783,5.223,3.057,21.544,0,4,2,2025,14,16,0.8660254037844387,-0.4999999999999998,0.0,1.0,-34764044.7,12.59148917448456,0.022053994885314232,83142.37117934263,0,0.022053994885314232,106600.01312681906,-1.0,False,True
2025-04-15,201.0775451660156,202.44033954558063,198.74984792281177,200.7990180691496,51343900,41.42566960109843,-0.0018764497153287,195.1110824584961,222.10849182128905,0.070348326347202,0,30.1200008392334,2025-04-15,231.0,0.397,2.801,2.404,5.204,2.916,21.153,1,4,2,2025,15,16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,20383528.3,12.4774120315089,-0.001876449715328743,82986.3587006114,0,-0.0,106600.01312681906,0.0,False,False
2025-04-16,193.24891662597656,199.6451131111785,191.35889396287376,197.31741584829123,59732400,37.53161924001579,-0.0389333803213853,192.1646499633789,221.347028503418,0.0708835618331342,1,32.63999938964844,2025-04-16,210.0,0.137,2.772,2.635,5.407,3.076,21.224,2,4,2,2025,16,16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,8183338.800000001,12.25032029086633,-0.03893338032138538,79755.41923583359,1,-0.0,106600.01312681906,1.0,True,False
2025-04-17,195.9446716308593,197.7849541282245,193.3981293835528,196.16351652823,52164700,40.934307283568,0.0139496513199102,191.5469161987305,220.6460385131836,0.0652094449106161,0,29.64999961853028,2025-04-17,272.0,-0.226,2.9,3.126,6.026,3.352,22.017,3,4,2,2025,17,16,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-11789222.2,12.137021953425926,0.013949651319909995,80867.9795250467,1,0.013949651319909995,108087.04614063603,0.0,False,False
2025-04-21,192.14474487304688,192.78138039340035,188.81234657174457,192.254167314604,46742500,37.40106843422616,-0.0193928557800803,192.02240142822265,219.85414520263672,0.0607218559080571,1,33.81999969482422,2025-04-21,211.0,0.13,2.948,2.818,5.766,3.726,21.476,0,4,2,2025,21,17,0.8660254037844387,-0.4999999999999998,0.0,1.0,6076525.0,12.649041230316284,-0.019392855780080098,79299.718460891,0,-0.019392855780080098,105990.92964313581,-1.0,False,True
2025-04-22,198.690170288086,200.5304375648519,194.9399811908512,195.08918671811185,52976400,40.26891109770696,0.034065076405622,193.8407913208008,219.30425048828124,0.0595513089880365,1,30.56999969482422,2025-04-22,193.0,-0.375,2.76,3.136,5.896,3.369,21.771,1,4,2,2025,22,17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-19866150.0,12.310205999678054,0.03406507640562206,82001.06942920557,1,0.0,105990.92964313581,1.0,True,False
2025-04-23,203.524642944336,206.9067667134076,201.7341005812904,204.9172785719325,52929200,42.26234953488351,0.0243317152994553,197.04188079833983,218.8456741333008,0.0556012307252097,1,28.450000762939453,2025-04-23,230.0,-0.564,2.721,3.285,6.006,2.918,21.483,2,4,2,2025,23,17,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-29852068.8,12.023638765110498,0.024331715299455325,83996.29610480787,0,0.024331715299455325,108569.87076753718,-1.0,False,True
2025-04-24,207.2748107910156,207.73239972806863,201.8733579386692,203.81310578126343,47311000,52.4043922055582,0.0184261119067792,197.9888748168945,218.36322326660155,0.0295432264794493,1,26.46999931335449,2025-04-24,230.0,-0.917,2.551,3.468,6.018,3.24,21.41,3,4,2,2025,24,17,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-43384187.0,13.871442256978847,0.01842611190677923,85544.02125659003,0,0.0,108569.87076753718,0.0,False,False
2025-04-25,208.1800231933593,208.6475540878433,205.1162098506388,205.2853145092793,38222300,61.13832264055929,0.0043672089188704,199.86496276855468,217.8143237304688,0.0244564552919291,1,24.84000015258789,2025-04-25,840.0,-0.081,2.398,2.479,4.877,1.543,22.333,4,4,2,2025,25,17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-3096006.3000000003,15.186759437204604,0.0043672089188704355,85917.60986917786,0,0.0,108569.87076753718,0.0,False,False
2025-04-28,209.03550720214844,210.38835967290976,206.3696005213303,208.8962436468608,38743100,66.33997643859179,0.0041093472642883,201.0576599121094,217.18982299804688,0.0219367778409666,1,25.14999961853028,2025-04-28,230.0,0.193,3.193,3.0,6.192,3.555,20.277,0,4,2,2025,28,18,0.8660254037844387,-0.4999999999999998,0.0,1.0,7477418.3,16.684503821238913,0.0041093472642885764,86270.67516424798,0,0.0,108569.87076753718,0.0,False,False
2025-04-29,210.0998992919922,211.124484458046,207.2748146298869,207.59314001435672,36827600,74.30753596652752,0.0050919200478913,201.9220932006836,216.52553314208984,0.0212107303542304,1,24.170000076293945,2025-04-29,199.0,0.128,2.959,2.831,5.79,3.593,21.67,1,4,2,2025,29,18,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,4713932.8,17.960131499801854,0.005091920047891385,86709.95854466193,0,0.0,108569.87076753718,0.0,False,False
2025-04-30,211.3831024169922,212.4574277707069,205.5837430092506,208.19992461631293,52286500,62.48852352540461,0.0061075856262864,202.9526489257813,215.8894937133789,0.0210976101180017,1,24.700000762939453,2025-04-30,183.0,-0.35,2.773,3.123,5.896,3.654,22.015,2,4,2,2025,30,18,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-18300275.0,15.43466578752454,0.006107585626286438,87239.5470411252,0,0.0,108569.87076753718,0.0,False,False
2025-05-01,212.19879150390625,213.4322643155357,207.8020097882055,207.98107159612528,57365700,74.34097488010394,0.0038588187872508,204.8476364135742,215.2618103027344,0.0144370713576329,0,24.600000381469727,2025-05-01,287.0,-0.881,2.785,3.667,6.452,4.118,22.213,3,5,2,2025,1,18,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-50539181.7,18.287880104093883,0.003858818787250806,87576.18864423875,0,0.0,108569.87076753718,0.0,False,False
2025-05-02,204.2706756591797,205.9020551256856,201.09744003856807,205.00677646592024,101010600,57.61419063556652,-0.0373617389078326,205.68023681640625,214.4564651489258,0.0205153654027464,0,22.68000030517578,2025-05-02,316.0,-0.587,2.476,3.063,5.539,2.672,21.324,4,5,2,2025,2,18,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-59293222.2,13.066898611971045,-0.037361738907832676,84304.1899495696,1,-0.0,108569.87076753718,1.0,True,False
2025-05-05,197.8446350097656,203.02725796650907,197.1682163705072,202.03251395918383,69018500,46.32366922810193,-0.0314584588741252,206.2502258300781,213.52816986083985,0.0223411320112409,0,23.63999938964844,2025-05-05,201.0,0.526,3.213,2.687,5.9,3.637,21.527,0,5,2,2025,5,19,0.4999999999999999,-0.8660254037844387,0.0,1.0,36303731.0,10.95091512278606,-0.03145845887412524,81652.11005712462,1,-0.03145845887412524,105154.42995302753,0.0,False,False
2025-05-06,197.4666290283203,199.5953806140849,195.98447015970467,197.1682179665783,51216500,46.32368362100814,-0.00191062032805,206.12787170410155,212.56147735595704,0.0195301729787146,0,24.76000022888184,2025-05-06,205.0,-0.167,2.973,3.14,6.113,3.385,21.816,1,5,2,2025,6,19,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-8553155.5,11.469744170588116,-0.0019106203280500056,81496.1038758213,1,-0.0019106203280500056,104953.51976157476,0.0,False,False
2025-05-07,195.218505859375,198.39174158064424,192.2342739226712,198.1231564563361,68536700,52.2623347096502,-0.011384825780476,205.29725799560543,211.5510165405273,0.0176734605732101,1,23.549999237060547,2025-05-07,261.0,0.213,2.954,2.741,5.695,3.616,21.502,2,5,2,2025,7,19,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,14598317.1,12.307779425392653,-0.01138482578047606,80568.2849314075,1,-0.01138482578047606,103758.64222404147,0.0,False,False
2025-05-08,196.45201110839844,198.9985534894292,193.65676753221484,196.68079799363124,50478900,50.60300266272228,0.0063185876953284,204.21497802734376,210.6981231689453,0.0163288086632406,1,22.479999542236328,2025-05-08,314.0,0.416,2.842,2.426,5.268,3.039,21.958,3,5,2,2025,8,19,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,20999222.4,11.375554766937803,0.006318587695328448,81077.3627052088,1,0.006318587695328448,104414.25030408229,0.0,False,False
2025-05-09,197.48654174804688,199.4859718922483,196.5017396407649,197.95407268173315,36453900,56.79576972652307,0.0052660730415103,203.1456298828125,209.9267990112305,0.0163898459962514,1,21.89999961853028,2025-05-09,242.0,-0.218,2.755,2.973,5.727,3.072,22.517,4,5,2,2025,9,19,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-7946950.2,12.438273353449889,0.0052660730415103885,81504.32201922746,1,0.0052660730415103885,104964.10337275814,0.0,False,False
2025-05-12,209.95706176757807,210.4351760021984,205.93303241640405,210.1363584051843,63775800,62.45580758879717,0.0631461764895406,203.23778533935547,209.3145623779297,0.0271745939863013,1,18.38999938964844,2025-05-12,208.0,-0.094,2.723,2.817,5.541,2.763,21.619,0,5,2,2025,12,20,0.4999999999999999,-0.8660254037844387,0.0,1.0,-5994925.2,11.485622634379803,0.06314617648954068,86651.00832211395,1,0.06314617648954068,111592.18516940072,0.0,False,False
2025-05-13,212.08859252929688,212.55673652410627,208.17412935394688,209.598471364776,51909300,60.06942513277354,0.0101522222866616,203.436654663086,208.82075592041016,0.027310844941431,0,18.21999931335449,2025-05-13,216.0,0.553,3.222,2.669,5.891,3.778,21.724,1,5,2,2025,13,20,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,28705842.9,10.944648846727327,0.010152222286661683,87530.70861996342,1,0.010152222286661683,112725.0938386948,0.0,False,False
